id,state,name,necVersion,hasIdentity,permitAuthority,why
"tx-guadalupe-guadalupe-county","TX","Guadalupe County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-hale-hale-county","TX","Hale County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-hall-hall-county","TX","Hall County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-hamilton-hamilton-county","TX","Hamilton County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-hansford-hansford-county","TX","Hansford County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-hardeman-hardeman-county","TX","Hardeman County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-hardin-hardin-county","TX","Hardin County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-harris-baytown","TX","City of Baytown Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-harris-pasadena","TX","City of Pasadena Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-harris-harris-county","TX","Harris County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-harrison-harrison-county","TX","Harrison County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-hartley-hartley-county","TX","Hartley County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-haskell-haskell-county","TX","Haskell County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-hays-san-marcos","TX","City of San Marcos Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-hays-hays-county","TX","Hays County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-hemphill-hemphill-county","TX","Hemphill County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-henderson-henderson-county","TX","Henderson County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-hidalgo-edinburg","TX","City of Edinburg Building Dept","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-hidalgo-mcallen","TX","City of McAllen Building Dept","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-hidalgo-mission","TX","City of Mission Building Dept","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-hidalgo-pharr","TX","City of Pharr Building Dept","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-hidalgo-hidalgo-county","TX","Hidalgo County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-hill-hill-county","TX","Hill County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-hockley-hockley-county","TX","Hockley County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-hood-hood-county","TX","Hood County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-hopkins-hopkins-county","TX","Hopkins County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-houston-houston-county","TX","Houston County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-howard-big-spring","TX","City of Big Spring Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-howard-howard-county","TX","Howard County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-hudspeth-hudspeth-county","TX","Hudspeth County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-hunt-hunt-county","TX","Hunt County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-hutchinson-hutchinson-county","TX","Hutchinson County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-irion-irion-county","TX","Irion County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-jack-jack-county","TX","Jack County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-jackson-jackson-county","TX","Jackson County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-jasper-jasper-county","TX","Jasper County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-jeff-davis-jeff-davis-county","TX","Jeff Davis County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-jefferson-beaumont","TX","City of Beaumont Building Dept","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-jefferson-port-arthur","TX","City of Port Arthur Building Dept","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-jefferson-jefferson-county","TX","Jefferson County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-jim-hogg-jim-hogg-county","TX","Jim Hogg County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-jim-wells-jim-wells-county","TX","Jim Wells County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-johnson-burleson","TX","City of Burleson Building Dept","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-johnson-cleburne","TX","City of Cleburne Building Dept","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-johnson-johnson-county","TX","Johnson County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-jones-jones-county","TX","Jones County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-karnes-karnes-county","TX","Karnes County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-kaufman-forney","TX","City of Forney Building Dept","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-kaufman-kaufman-county","TX","Kaufman County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-kendall-kendall-county","TX","Kendall County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-kenedy-kenedy-county","TX","Kenedy County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-kent-kent-county","TX","Kent County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-kerr-kerr-county","TX","Kerr County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-kimble-kimble-county","TX","Kimble County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-king-king-county","TX","King County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-kinney-kinney-county","TX","Kinney County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-kleberg-kleberg-county","TX","Kleberg County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-knox-knox-county","TX","Knox County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-la-salle-la-salle-county","TX","La Salle County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-lamar-lamar-county","TX","Lamar County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-lamb-lamb-county","TX","Lamb County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-lampasas-lampasas-county","TX","Lampasas County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-lavaca-lavaca-county","TX","Lavaca County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-lee-lee-county","TX","Lee County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-leon-leon-county","TX","Leon County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-liberty-liberty-county","TX","Liberty County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-limestone-limestone-county","TX","Limestone County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-lipscomb-lipscomb-county","TX","Lipscomb County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-live-oak-live-oak-county","TX","Live Oak County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-llano-llano-county","TX","Llano County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-loving-loving-county","TX","Loving County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-lubbock-lubbock","TX","City of Lubbock Building Inspection","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-lubbock-lubbock-county","TX","Lubbock County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-lynn-lynn-county","TX","Lynn County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-madison-madison-county","TX","Madison County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-marion-marion-county","TX","Marion County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-martin-martin-county","TX","Martin County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-mason-mason-county","TX","Mason County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-matagorda-matagorda-county","TX","Matagorda County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-maverick-maverick-county","TX","Maverick County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-mcculloch-mcculloch-county","TX","McCulloch County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-mclennan-mclennan-county","TX","McLennan County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-mclennan-waco","TX","City of Waco Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-mcmullen-mcmullen-county","TX","McMullen County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-medina-medina-county","TX","Medina County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-menard-menard-county","TX","Menard County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-midland-midland","TX","City of Midland Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-midland-midland-county","TX","Midland County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-milam-milam-county","TX","Milam County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-mills-mills-county","TX","Mills County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-mitchell-mitchell-county","TX","Mitchell County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-montague-montague-county","TX","Montague County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-montgomery-conroe","TX","City of Conroe Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-montgomery-the-woodlands","TX","The Woodlands Township Building","2020","false","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-montgomery-montgomery-county","TX","Montgomery County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-moore-moore-county","TX","Moore County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-morris-morris-county","TX","Morris County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-motley-motley-county","TX","Motley County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-nacogdoches-nacogdoches-county","TX","Nacogdoches County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-navarro-navarro-county","TX","Navarro County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-newton-newton-county","TX","Newton County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-nolan-nolan-county","TX","Nolan County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-nueces-nueces-county","TX","Nueces County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-ochiltree-ochiltree-county","TX","Ochiltree County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-oldham-oldham-county","TX","Oldham County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-orange-orange-county","TX","Orange County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-palo-pinto-palo-pinto-county","TX","Palo Pinto County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-panola-panola-county","TX","Panola County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-parker-parker-county","TX","Parker County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-parmer-parmer-county","TX","Parmer County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-pecos-pecos-county","TX","Pecos County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-polk-polk-county","TX","Polk County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-potter-potter-county","TX","Potter County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-potter-randall-amarillo","TX","City of Amarillo Building Dept","2020","false","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-potterrandall-amarillo","TX","City of Amarillo Building Department","2020","false","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-presidio-presidio-county","TX","Presidio County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-rains-rains-county","TX","Rains County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-randall-randall-county","TX","Randall County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-reagan-reagan-county","TX","Reagan County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-real-real-county","TX","Real County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-red-river-red-river-county","TX","Red River County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-reeves-reeves-county","TX","Reeves County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-refugio-refugio-county","TX","Refugio County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-roberts-roberts-county","TX","Roberts County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-robertson-robertson-county","TX","Robertson County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-rockwall-rockwall","TX","City of Rockwall Building Dept","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-rockwall-rockwall-county","TX","Rockwall County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-runnels-runnels-county","TX","Runnels County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-rusk-rusk-county","TX","Rusk County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-sabine-sabine-county","TX","Sabine County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-san-augustine-san-augustine-county","TX","San Augustine County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-san-jacinto-san-jacinto-county","TX","San Jacinto County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-san-patricio-san-patricio-county","TX","San Patricio County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-san-saba-san-saba-county","TX","San Saba County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-schleicher-schleicher-county","TX","Schleicher County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-scurry-scurry-county","TX","Scurry County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-shackelford-shackelford-county","TX","Shackelford County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-shelby-shelby-county","TX","Shelby County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-sherman-sherman-county","TX","Sherman County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-smith-tyler","TX","City of Tyler Building Dept","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-smith-smith-county","TX","Smith County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-somervell-somervell-county","TX","Somervell County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-starr-starr-county","TX","Starr County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-stephens-stephens-county","TX","Stephens County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-sterling-sterling-county","TX","Sterling County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-stonewall-stonewall-county","TX","Stonewall County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-sutton-sutton-county","TX","Sutton County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-swisher-swisher-county","TX","Swisher County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-tarrant-arlington","TX","City of Arlington Building Inspection","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-tarrant-bedford","TX","City of Bedford Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-tarrant-euless","TX","City of Euless Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-tarrant-grapevine","TX","City of Grapevine Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-tarrant-hurst","TX","City of Hurst Building Dept","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-tarrant-keller","TX","City of Keller Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-tarrant-mansfield","TX","City of Mansfield Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-tarrant-north-richland-hills","TX","City of NRH Building Dept","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-tarrant-southlake","TX","City of Southlake Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-tarrant-tarrant-county","TX","Tarrant County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-taylor-abilene","TX","City of Abilene Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-taylor-taylor-county","TX","Taylor County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-terrell-terrell-county","TX","Terrell County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-terry-terry-county","TX","Terry County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-throckmorton-throckmorton-county","TX","Throckmorton County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-titus-titus-county","TX","Titus County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-tom-green-san-angelo","TX","City of San Angelo Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-tom-green-tom-green-county","TX","Tom Green County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-travis-pflugerville","TX","City of Pflugerville Building Dept","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-travis-travis-county","TX","Travis County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-trinity-trinity-county","TX","Trinity County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-tyler-tyler-county","TX","Tyler County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-upshur-upshur-county","TX","Upshur County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-upton-upton-county","TX","Upton County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-uvalde-uvalde-county","TX","Uvalde County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-val-verde-val-verde-county","TX","Val Verde County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-van-zandt-van-zandt-county","TX","Van Zandt County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-victoria-victoria-county","TX","Victoria County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-walker-walker-county","TX","Walker County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-waller-waller-county","TX","Waller County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-ward-ward-county","TX","Ward County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-washington-washington-county","TX","Washington County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-webb-laredo","TX","City of Laredo Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-webb-webb-county","TX","Webb County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-wharton-wharton-county","TX","Wharton County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-wheeler-wheeler-county","TX","Wheeler County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-wichita-wichita-county","TX","Wichita County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
